game_date,action_type,combined_shot_type,game_event_id,game_id,lat,loc_x,loc_y,lon,minutes_remaining,period,playoffs,season,seconds_remaining,shot_distance,shot_made_flag,shot_type,shot_zone_area,shot_zone_basic,shot_zone_range,team_id,team_name,matchup,opponent,shot_id,win.loss
2/2/16,Running Pull-Up Jump Shot,Jump Shot,204,21500734,33.8213,-112,223,-118.3818,4,2,0,2015-16,52,24,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,LAL vs. MIN,MIN,22430,0
2/2/16,Jump Shot,Jump Shot,384,21500734,33.9793,33,65,-118.2368,2,3,0,2015-16,22,7,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. MIN,MIN,22438,0
2/2/16,Pullup Jump shot,Jump Shot,402,21500734,33.9333,120,111,-118.1498,1,3,0,2015-16,10,16,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL vs. MIN,MIN,22439,0
2/2/16,Fadeaway Jump Shot,Jump Shot,26,21500734,33.9393,-58,105,-118.3278,8,1,0,2015-16,55,11,1,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,LAL vs. MIN,MIN,22427,0
2/2/16,Fadeaway Jump Shot,Jump Shot,480,21500734,34.0593,200,-15,-118.0698,3,4,0,2015-16,37,20,0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL vs. MIN,MIN,22443,0
2/2/16,Jump Shot,Jump Shot,324,21500734,34.0363,82,8,-118.1878,7,3,0,2015-16,30,8,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,LAL vs. MIN,MIN,22435,0
2/2/16,Pullup Jump shot,Jump Shot,475,21500734,33.8443,-133,200,-118.4028,5,4,0,2015-16,2,24,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,LAL vs. MIN,MIN,22441,0
2/2/16,Jump Shot,Jump Shot,315,21500734,33.9833,-233,61,-118.5028,8,3,0,2015-16,25,24,1,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612747,Los Angeles Lakers,LAL vs. MIN,MIN,22434,0
2/2/16,Jump Shot,Jump Shot,239,21500734,34.0213,236,23,-118.0338,2,2,0,2015-16,7,23,0,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612747,Los Angeles Lakers,LAL vs. MIN,MIN,22432,0
2/2/16,Jump Shot,Jump Shot,4,21500734,33.8643,169,180,-118.1008,11,1,0,2015-16,14,24,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,LAL vs. MIN,MIN,22426,0
2/2/16,Jump Shot,Jump Shot,519,21500734,33.9053,145,139,-118.1248,0,4,0,2015-16,26,20,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL vs. MIN,MIN,22446,0
2/2/16,Jump Shot,Jump Shot,478,21500734,33.8903,-199,154,-118.4688,4,4,0,2015-16,19,25,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,LAL vs. MIN,MIN,22442,0
2/2/16,Jump Shot,Jump Shot,226,21500734,34.0333,235,11,-118.0348,3,2,0,2015-16,22,23,1,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612747,Los Angeles Lakers,LAL vs. MIN,MIN,22431,0
2/20/01,Jump Shot,Jump Shot,242,20000767,33.9183,-23,126,-118.2928,11,3,0,2000-01,5,12,0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,LAL @ DAL,DAL,1183,1
2/20/01,Jump Shot,Jump Shot,248,20000767,33.9783,3,66,-118.2668,10,3,0,2000-01,28,6,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL @ DAL,DAL,1184,1
2/20/01,Jump Shot,Jump Shot,336,20000767,34.0403,77,4,-118.1928,3,3,0,2000-01,4,7,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL @ DAL,DAL,1186,1
2/20/01,Jump Shot,Jump Shot,469,20000767,34.0023,18,42,-118.2518,2,4,0,2000-01,16,4,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL @ DAL,DAL,1191,1
2/20/01,Layup Shot,Layup,402,20000767,34.0443,0,0,-118.2698,8,4,0,2000-01,14,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL @ DAL,DAL,1190,1
2/20/01,Turnaround Jump Shot,Jump Shot,119,20000767,34.0143,-151,30,-118.4208,10,2,0,2000-01,59,15,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,LAL @ DAL,DAL,1178,1
2/20/01,Jump Shot,Jump Shot,195,20000767,34.0253,-202,19,-118.4718,2,2,0,2000-01,11,20,0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL @ DAL,DAL,1182,1
2/20/01,Jump Shot,Jump Shot,52,20000767,33.8273,62,217,-118.2078,5,1,0,2000-01,15,22,0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL @ DAL,DAL,1177,1
2/20/01,Jump Shot,Jump Shot,376,20000767,34.0083,146,36,-118.1238,11,4,0,2000-01,14,15,1,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,LAL @ DAL,DAL,1189,1
2/20/01,Jump Shot,Jump Shot,193,20000767,33.9513,-193,93,-118.4628,2,2,0,2000-01,39,21,1,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL @ DAL,DAL,1181,1
2/20/01,Jump Shot,Jump Shot,361,20000767,33.9953,-29,49,-118.2988,0,3,0,2000-01,33,5,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL @ DAL,DAL,1187,1
2/20/01,Driving Layup Shot,Layup,15,20000767,34.0443,0,0,-118.2698,10,1,0,2000-01,23,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL @ DAL,DAL,1176,1
2/20/01,Jump Shot,Jump Shot,162,20000767,33.9073,3,137,-118.2668,6,2,0,2000-01,2,13,1,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,LAL @ DAL,DAL,1179,1
2/20/01,Layup Shot,Layup,364,20000767,34.0443,0,0,-118.2698,0,3,0,2000-01,3,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL @ DAL,DAL,1188,1
2/20/01,Jump Shot,Jump Shot,278,20000767,34.0253,146,19,-118.1238,8,3,0,2000-01,5,14,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,LAL @ DAL,DAL,1185,1
2/20/04,Reverse Layup Shot,Layup,170,20300793,34.0443,0,0,-118.2698,8,2,0,2003-04,36,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. PHI,PHI,5667,1
2/20/04,Driving Layup Shot,Layup,12,20300793,34.0443,0,0,-118.2698,10,1,0,2003-04,11,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. PHI,PHI,5661,1
2/20/04,Jump Shot,Jump Shot,204,20300793,33.9933,154,51,-118.1158,6,2,0,2003-04,11,16,0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL vs. PHI,PHI,5668,1
2/20/04,Jump Shot,Jump Shot,496,20300793,34.0083,79,36,-118.1908,4,4,0,2003-04,48,8,0,2PT Field Goal,Right Side(R),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,LAL vs. PHI,PHI,5676,1
2/20/04,Jump Bank Shot,Jump Shot,303,20300793,34.0143,-90,30,-118.3598,10,3,0,2003-04,25,9,1,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,LAL vs. PHI,PHI,5670,1
2/20/04,Layup Shot,Layup,241,20300793,34.0443,0,0,-118.2698,3,2,0,2003-04,45,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. PHI,PHI,5669,1
2/20/04,Jump Bank Shot,Jump Shot,90,20300793,33.9933,-118,51,-118.3878,1,1,0,2003-04,34,12,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,LAL vs. PHI,PHI,5663,1
2/20/04,Jump Bank Shot,Jump Shot,72,20300793,33.9993,-107,45,-118.3768,3,1,0,2003-04,45,11,1,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,LAL vs. PHI,PHI,5662,1
2/20/04,Jump Shot,Jump Shot,142,20300793,33.9063,-122,138,-118.3918,10,2,0,2003-04,20,18,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL vs. PHI,PHI,5665,1
2/20/04,Jump Shot,Jump Shot,493,20300793,33.9983,225,46,-118.0448,5,4,0,2003-04,13,22,0,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612747,Los Angeles Lakers,LAL vs. PHI,PHI,5675,1
2/20/04,Jump Shot,Jump Shot,7,20300793,33.9723,-130,72,-118.3998,10,1,0,2003-04,51,14,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,LAL vs. PHI,PHI,5660,1
2/20/04,Layup Shot,Layup,450,20300793,34.0443,0,0,-118.2698,8,4,0,2003-04,41,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. PHI,PHI,5672,1
2/20/04,Jump Shot,Jump Shot,459,20300793,34.0503,-90,-6,-118.3598,8,4,0,2003-04,8,9,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,LAL vs. PHI,PHI,5673,1
2/20/12,Jump Shot,Jump Shot,302,21100479,34.0113,-19,33,-118.2888,5,3,0,2011-12,59,3,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. POR,POR,18833,1
2/20/12,Jump Shot,Jump Shot,434,21100479,33.9883,36,56,-118.2338,6,4,0,2011-12,0,6,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. POR,POR,18838,1
2/20/12,Driving Reverse Layup Shot,Layup,111,21100479,34.0293,13,15,-118.2568,0,1,0,2011-12,37,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. POR,POR,18822,1
2/20/12,Jump Shot,Jump Shot,355,21100479,33.9783,-209,66,-118.4788,1,3,0,2011-12,11,21,0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL vs. POR,POR,18835,1
2/20/12,Dunk Shot,Dunk,224,21100479,34.0273,-8,17,-118.2778,1,2,0,2011-12,1,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. POR,POR,18826,1
2/20/12,Jump Shot,Jump Shot,219,21100479,33.7863,53,258,-118.2168,1,2,0,2011-12,52,26,1,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,LAL vs. POR,POR,18824,1
2/20/12,Layup Shot,Layup,495,21100479,34.0223,-5,22,-118.2748,2,4,0,2011-12,37,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. POR,POR,18840,1
2/20/12,Jump Shot,Jump Shot,227,21100479,34.0053,21,39,-118.2488,0,2,0,2011-12,35,4,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. POR,POR,18827,1
2/20/12,Driving Layup Shot,Layup,270,21100479,34.0373,0,7,-118.2698,9,3,0,2011-12,23,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. POR,POR,18832,1
2/20/12,Jump Shot,Jump Shot,103,21100479,33.9283,-13,116,-118.2828,1,1,0,2011-12,51,11,0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,LAL vs. POR,POR,18821,1
2/20/12,Reverse Layup Shot,Layup,63,21100479,34.0333,-11,11,-118.2808,5,1,0,2011-12,15,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. POR,POR,18819,1
2/20/12,Jump Shot,Jump Shot,506,21100479,33.9583,129,86,-118.1408,2,4,0,2011-12,17,15,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,LAL vs. POR,POR,18841,1
2/20/12,Jump Shot,Jump Shot,10,21100479,34.0793,54,-35,-118.2158,10,1,0,2011-12,35,6,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. POR,POR,18816,1
2/20/12,Fadeaway Jump Shot,Jump Shot,346,21100479,33.9733,124,71,-118.1458,2,3,0,2011-12,16,14,1,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,LAL vs. POR,POR,18834,1
2/20/12,Fadeaway Bank shot,Jump Shot,61,21100479,34.0003,-112,44,-118.3818,5,1,0,2011-12,23,12,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,LAL vs. POR,POR,18818,1
2/20/12,Jump Shot,Jump Shot,197,21100479,34.0213,47,23,-118.2228,3,2,0,2011-12,41,5,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. POR,POR,18823,1
2/20/12,Driving Layup Shot,Layup,247,21100479,34.0433,18,1,-118.2518,10,3,0,2011-12,49,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. POR,POR,18829,1
2/20/12,Jump Shot,Jump Shot,460,21100479,33.8363,-26,208,-118.2958,3,4,0,2011-12,50,20,0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL vs. POR,POR,18839,1
2/20/12,Step Back Jump shot,Jump Shot,244,21100479,33.9073,-142,137,-118.4118,11,3,0,2011-12,3,19,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL vs. POR,POR,18828,1
2/20/12,Turnaround Fadeaway shot,Jump Shot,253,21100479,33.9423,-105,102,-118.3748,10,3,0,2011-12,28,14,1,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,LAL vs. POR,POR,18830,1
2/20/12,Jump Shot,Jump Shot,366,21100479,33.6803,-169,364,-118.4388,0,3,0,2011-12,1,40,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,LAL vs. POR,POR,18836,1
2/20/12,Layup Shot,Layup,259,21100479,34.0403,9,4,-118.2608,10,3,0,2011-12,6,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. POR,POR,18831,1
2/20/13,Jump Bank Shot,Jump Shot,125,21200807,34.0253,40,19,-118.2298,0,1,0,2012-13,38,4,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. BOS,BOS,20521,1
2/20/13,Jump Bank Shot,Jump Shot,125,21200807,34.0253,40,19,-118.2298,0,1,0,2012-13,38,4,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. BOS,BOS,20521,0
2/20/13,Layup Shot,Layup,213,21200807,34.0473,17,-3,-118.2528,5,2,0,2012-13,14,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. BOS,BOS,20523,1
2/20/13,Layup Shot,Layup,213,21200807,34.0473,17,-3,-118.2528,5,2,0,2012-13,14,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. BOS,BOS,20523,0
2/20/13,Fadeaway Jump Shot,Jump Shot,265,21200807,33.9133,-98,131,-118.3678,0,2,0,2012-13,4,16,1,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL vs. BOS,BOS,20524,1
2/20/13,Fadeaway Jump Shot,Jump Shot,265,21200807,33.9133,-98,131,-118.3678,0,2,0,2012-13,4,16,1,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL vs. BOS,BOS,20524,0
2/20/13,Turnaround Fadeaway shot,Jump Shot,288,21200807,33.9153,86,129,-118.1838,9,3,0,2012-13,35,15,1,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,LAL vs. BOS,BOS,20525,1
2/20/13,Turnaround Fadeaway shot,Jump Shot,288,21200807,33.9153,86,129,-118.1838,9,3,0,2012-13,35,15,1,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,LAL vs. BOS,BOS,20525,0
2/20/13,Jump Shot,Jump Shot,197,21200807,33.7863,-93,258,-118.3628,6,2,0,2012-13,33,27,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,LAL vs. BOS,BOS,20522,1
2/20/13,Jump Shot,Jump Shot,197,21200807,33.7863,-93,258,-118.3628,6,2,0,2012-13,33,27,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,LAL vs. BOS,BOS,20522,0
2/20/13,Jump Shot,Jump Shot,366,21200807,34.0373,173,7,-118.0968,1,3,0,2012-13,19,17,0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL vs. BOS,BOS,20528,1
2/20/13,Jump Shot,Jump Shot,366,21200807,34.0373,173,7,-118.0968,1,3,0,2012-13,19,17,0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL vs. BOS,BOS,20528,0
2/20/13,Layup Shot,Layup,494,21200807,34.0273,-26,17,-118.2958,3,4,0,2012-13,11,3,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. BOS,BOS,20530,1
2/20/13,Layup Shot,Layup,494,21200807,34.0273,-26,17,-118.2958,3,4,0,2012-13,11,3,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. BOS,BOS,20530,0
2/20/13,Jump Shot,Jump Shot,491,21200807,33.7973,64,247,-118.2058,3,4,0,2012-13,56,25,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,LAL vs. BOS,BOS,20529,1
2/20/13,Jump Shot,Jump Shot,491,21200807,33.7973,64,247,-118.2058,3,4,0,2012-13,56,25,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,LAL vs. BOS,BOS,20529,0
2/20/13,Jump Bank Shot,Jump Shot,42,21200807,34.0103,13,34,-118.2568,7,1,0,2012-13,18,3,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. BOS,BOS,20517,1
2/20/13,Jump Bank Shot,Jump Shot,42,21200807,34.0103,13,34,-118.2568,7,1,0,2012-13,18,3,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. BOS,BOS,20517,0
2/20/13,Jump Shot,Jump Shot,333,21200807,33.8093,111,235,-118.1588,4,3,0,2012-13,6,25,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,LAL vs. BOS,BOS,20527,1
2/20/13,Jump Shot,Jump Shot,333,21200807,33.8093,111,235,-118.1588,4,3,0,2012-13,6,25,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,LAL vs. BOS,BOS,20527,0
2/20/13,Jump Shot,Jump Shot,39,21200807,33.8353,-70,209,-118.3398,7,1,0,2012-13,30,22,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL vs. BOS,BOS,20516,1
2/20/13,Jump Shot,Jump Shot,39,21200807,33.8353,-70,209,-118.3398,7,1,0,2012-13,30,22,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL vs. BOS,BOS,20516,0
2/20/13,Jump Shot,Jump Shot,103,21200807,33.7903,58,254,-118.2118,2,1,0,2012-13,4,26,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,LAL vs. BOS,BOS,20519,1
2/20/13,Jump Shot,Jump Shot,103,21200807,33.7903,58,254,-118.2118,2,1,0,2012-13,4,26,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,LAL vs. BOS,BOS,20519,0
2/20/13,Fadeaway Jump Shot,Jump Shot,77,21200807,33.8713,-48,173,-118.3178,4,1,0,2012-13,11,17,0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL vs. BOS,BOS,20518,1
2/20/13,Fadeaway Jump Shot,Jump Shot,77,21200807,33.8713,-48,173,-118.3178,4,1,0,2012-13,11,17,0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL vs. BOS,BOS,20518,0
2/20/13,Jump Shot,Jump Shot,323,21200807,33.8383,40,206,-118.2298,5,3,0,2012-13,35,20,0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL vs. BOS,BOS,20526,1
2/20/13,Jump Shot,Jump Shot,323,21200807,33.8383,40,206,-118.2298,5,3,0,2012-13,35,20,0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL vs. BOS,BOS,20526,0
2/20/13,Jump Shot,Jump Shot,108,21200807,33.9893,4,55,-118.2658,1,1,0,2012-13,35,5,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. BOS,BOS,20520,1
2/20/13,Jump Shot,Jump Shot,108,21200807,33.9893,4,55,-118.2658,1,1,0,2012-13,35,5,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. BOS,BOS,20520,0
2/21/02,Jump Shot,Jump Shot,265,20100768,33.8483,3,196,-118.2668,9,3,0,2001-02,31,19,1,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL @ CLE,CLE,2574,1
2/21/02,Jump Shot,Jump Shot,221,20100768,33.8753,-1,169,-118.2708,1,2,0,2001-02,41,16,0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL @ CLE,CLE,2569,1
2/21/02,Layup Shot,Layup,453,20100768,34.0443,-1,0,-118.2708,2,4,0,2001-02,9,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL @ CLE,CLE,2582,1
2/21/02,Running Jump Shot,Jump Shot,258,20100768,33.9573,-10,87,-118.2798,10,3,0,2001-02,55,8,1,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,LAL @ CLE,CLE,2572,1
2/21/02,Driving Layup Shot,Layup,323,20100768,34.0403,11,4,-118.2588,2,3,0,2001-02,43,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL @ CLE,CLE,2577,1
2/21/02,Jump Shot,Jump Shot,448,20100768,33.7853,18,259,-118.2518,2,4,0,2001-02,29,25,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,LAL @ CLE,CLE,2581,1
2/21/02,Finger Roll Shot,Layup,199,20100768,34.0103,18,34,-118.2518,3,2,0,2001-02,30,3,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL @ CLE,CLE,2566,1
2/21/02,Jump Shot,Jump Shot,432,20100768,33.8943,-23,150,-118.2928,3,4,0,2001-02,47,15,0,2PT Field Goal,Center(C),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,LAL @ CLE,CLE,2580,1
2/21/02,Jump Shot,Jump Shot,232,20100768,34.0333,32,11,-118.2378,0,2,0,2001-02,41,3,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL @ CLE,CLE,2570,1
2/21/02,Layup Shot,Layup,68,20100768,34.0403,18,4,-118.2518,3,1,0,2001-02,42,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL @ CLE,CLE,2562,1
2/21/02,Jump Shot,Jump Shot,262,20100768,33.8883,98,156,-118.1718,10,3,0,2001-02,16,18,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL @ CLE,CLE,2573,1
2/21/02,Fadeaway Jump Shot,Jump Shot,460,20100768,33.9513,3,93,-118.2668,0,4,0,2001-02,57,9,1,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,LAL @ CLE,CLE,2583,1
2/21/02,Fadeaway Jump Shot,Jump Shot,355,20100768,34.0553,157,-11,-118.1128,0,3,0,2001-02,0,15,1,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,LAL @ CLE,CLE,2579,1
2/21/02,Finger Roll Shot,Layup,241,20100768,34.0273,24,17,-118.2458,0,2,0,2001-02,7,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL @ CLE,CLE,2571,1
2/21/02,Fadeaway Jump Shot,Jump Shot,217,20100768,34.0103,91,34,-118.1788,2,2,0,2001-02,17,9,1,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,LAL @ CLE,CLE,2568,1
2/21/02,Jump Shot,Jump Shot,108,20100768,33.9973,-52,47,-118.3218,0,1,0,2001-02,28,7,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL @ CLE,CLE,2563,1
